184974	0.006535947712418301
460747	0.006535947712418301
485904	0.006535947712418301
575578	0.006535947712418301
188094	0.006535947712418301
430781	0.006535947712418301
42299	0.006535947712418301
1034552	0.006535947712418301
188054	0.006535947712418301
931819	0.006535947712418301
307173	0.006535947712418301
991370	0.006535947712418301
111483	0.006535947712418301
270716	0.006535947712418301
930530	0.006535947712418301
951	0.006535947712418301
293842	0.006535947712418301
250203	0.006535947712418301
132374	0.006535947712418301
1025071	0.006535947712418301
55559	0.006535947712418301
1120268	0.006535947712418301
1073592	0.006535947712418301
178080	0.006535947712418301
1041199	0.006535947712418301
311833	0.006535947712418301
151126	0.006535947712418301
1799	0.006535947712418301
381871	0.006535947712418301
1054820	0.006535947712418301
521816	0.006535947712418301
762288	0.006535947712418301
676459	0.006535947712418301
1033350	0.006535947712418301
874227	0.006535947712418301
1109003	0.006535947712418301
668592	0.006535947712418301
654359	0.006535947712418301
405243	0.006535947712418301
937335	0.006535947712418301
1104342	0.006535947712418301
1012108	0.006535947712418301
1054696	0.006535947712418301
236854	0.006535947712418301
680010	0.006535947712418301
842944	0.006535947712418301
1008056	0.006535947712418301
271462	0.006535947712418301
291622	0.006535947712418301
46622	0.006535947712418301
935301	0.006535947712418301
1032897	0.006535947712418301
313715	0.006535947712418301
313989	0.006535947712418301
44732	0.006535947712418301
560625	0.006535947712418301
358664	0.006535947712418301
385472	0.006535947712418301
231855	0.006535947712418301
784115	0.006535947712418301
1061413	0.006535947712418301
799569	0.006535947712418301
929916	0.006535947712418301
1085968	0.006535947712418301
1001247	0.006535947712418301
238454	0.006535947712418301
1016221	0.006535947712418301
1125682	0.006535947712418301
203028	0.006535947712418301
1062508	0.006535947712418301
237000	0.006535947712418301
313343	0.006535947712418301
277383	0.006535947712418301
604310	0.006535947712418301
910303	0.006535947712418301
1037365	0.006535947712418301
855459	0.006535947712418301
3375	0.006535947712418301
872795	0.006535947712418301
1124286	0.006535947712418301
23356	0.006535947712418301
35027	0.006535947712418301
336637	0.006535947712418301
316022	0.006535947712418301
881891	0.006535947712418301
666049	0.006535947712418301
46939	0.006535947712418301
1090698	0.006535947712418301
1037861	0.006535947712418301
161163	0.006535947712418301
1052801	0.006535947712418301
1023561	0.006535947712418301
747125	0.006535947712418301
314797	0.006535947712418301
745841	0.006535947712418301
1123446	0.006535947712418301
714020	0.006535947712418301
1086642	0.006535947712418301
790987	0.006535947712418301
1106989	0.006535947712418301
1007858	0.006535947712418301
1041218	0.006535947712418301
729	0.006535947712418301
1077180	0.006535947712418301
1001943	0.006535947712418301
1111512	0.006535947712418301
249182	0.006535947712418301
823261	0.006535947712418301
345339	0.006535947712418301
998286	0.006535947712418301
389498	0.006535947712418301
1085724	0.006535947712418301
984246	0.006535947712418301
47392	0.006535947712418301
393088	0.006535947712418301
270472	0.006535947712418301
837969	0.006535947712418301
928303	0.006535947712418301
1031613	0.006535947712418301
1188	0.006535947712418301
997689	0.006535947712418301
1038674	0.006535947712418301
36086	0.006535947712418301
1068360	0.006535947712418301
3562	0.006535947712418301
899648	0.006535947712418301
314857	0.006535947712418301
975836	0.006535947712418301
1067981	0.006535947712418301
1739	0.006535947712418301
1119555	0.006535947712418301
1125781	0.006535947712418301
1121136	0.006535947712418301
1082072	0.006535947712418301
1040182	0.006535947712418301
837717	0.006535947712418301
380883	0.006535947712418301
1083883	0.006535947712418301
1045137	0.006535947712418301
1110933	0.006535947712418301
268782	0.006535947712418301
35190	0.006535947712418301
1125628	0.006535947712418301
591472	0.006535947712418301
251088	0.006535947712418301
836504	0.006535947712418301
1058824	0.006535947712418301
1118231	0.006535947712418301
794994	0.006535947712418301
700133	0.006535947712418301
858536	0.006535947712418301
940133	0.006535947712418301
316950	0.006535947712418301
